reportType,timestamp,reportedBy,currentSpeed_kmh,ambientLight,wearableDeviceBPM,latitude,longitude
First Responders,2024-07-27T11:48:59.358104,user1129,56.331282822684216,1003.841166181302,177,50.218381149991856,-112.26389721355346
Shelter,2024-07-26T18:54:58.596325,user4856,14.677800550282724,70.66964748816329,0,53.82625578548274,-118.52588069031395
Car Crash,2024-07-27T06:38:01.210163,user4522,1.5552206581281813,1731.32383108931,0,53.8388289459578,-118.67614782441014
Wildfire Zones,2024-07-27T09:42:06.938548,user2835,42.780262833172735,1290.5247637586294,0,53.89022910020377,-118.68258272189789
Slow Area,2024-07-27T21:03:54.590051,user255,13.207908446534102,516.7646424215384,133,53.90440868555223,-118.55033088408128
Car Crash,2024-07-27T00:27:49.273022,user2072,141.87972021453155,27781.81877523965,99,53.93597000369129,-118.61427674875314
Slow Area,2024-07-26T19:33:00.008574,user856,7.817117154116087,1624.099969356062,101,53.96641860607157,-118.53518583526055
Low Visibility,2024-07-26T00:39:00.653666,user650,120.73726742192365,2028.7402401849279,164,53.978226093370914,-118.60061008471862
Car Crash,2024-07-26T08:27:06.047487,user1420,20.01442790997626,29705.147670729668,82,53.89024280897482,-118.62124090172723
Wildfire Zones,2024-07-27T19:10:02.319989,user4332,0.76649358677635,17532.269295273116,0,53.980826956755074,-118.50153584340379
Low Visibility,2024-07-27T15:39:52.292720,user404,2.100620110209234,1983.1544684109044,0,53.87963122283088,-118.68448224144771
Shelter,2024-07-27T20:20:40.157501,user911,128.4675706537205,28816.643124860217,165,53.90082576121488,-118.51182606862217
First Responders,2024-07-26T11:11:26.833627,user4913,140.48856163119086,1854.352169344534,96,53.89367893209895,-118.68377052675451
Wildfire Zones,2024-07-27T14:18:42.421358,user613,15.777045938900642,586.6117735305138,0,53.92377004497577,-118.57137321854054
Car Crash,2024-07-27T19:42:09.317969,user2298,6.699178688426733,935.3038210186813,77,53.83860906845454,-118.60498175426551
Object Blockage,2024-07-27T08:59:36.902697,user4762,10.207199093200348,20739.806380530423,169,53.846348211449545,-118.5147696765276
Car Crash,2024-07-27T04:34:08.368835,user3819,19.618978529203098,1637.646575800884,0,50.9806316643765,-117.92422407948051
Shelter,2024-07-27T06:15:29.687573,user600,29.632609043414703,1883.1947222611916,0,53.92185025772318,-118.51425077291925
Wildfire Zones,2024-07-27T13:47:17.753599,user1695,84.99888916276649,1076.3221390740575,88,53.82834088572996,-118.5442094312334
Slow Area,2024-07-27T21:22:05.097092,user766,74.23893497824957,393.06559600750103,101,53.9977828684452,-118.6287227932433
Wildfire Zones,2024-07-26T21:16:21.538304,user2122,7.0048750400519255,27575.85797431971,0,53.903265655090486,-118.54132119929018
Wildfire Zones,2024-07-26T01:14:20.874533,user2847,26.96331133283347,964.304464537363,0,53.87667932575842,-118.58006603613438
Car Crash,2024-07-26T22:38:29.359766,user2888,5.709921909672157,255.2977646774416,82,53.00462378337787,-110.17654764590826
No Gas,2024-07-27T17:10:22.989692,user1673,105.35085214822142,15748.50846952885,0,53.86498342185797,-118.60519950148925
Object Blockage,2024-07-26T16:28:00.155833,user3724,30.633113281801993,1784.3702540990253,0,53.82399214312081,-118.65936488767296
Low Visibility,2024-07-26T21:42:11.637533,user1196,138.24654031612758,25205.828312101145,0,53.84711959103506,-118.52513205886653
Car Crash,2024-07-27T20:22:51.368036,user157,4.0792423357531415,950.4570309284865,0,48.52047067304831,-116.91546255591663
No Gas,2024-07-27T22:43:11.709391,user4754,27.696181265731045,1256.3321092247966,0,53.9943575299405,-118.64993089289659
Wildfire Zones,2024-07-27T18:18:20.641536,user2262,56.40498251059651,1819.0430076975622,0,53.97846142106931,-118.56040898599899
Car Crash,2024-07-26T13:51:05.124627,user4178,17.049306310983937,12085.170607911266,0,53.84730596801983,-118.65654653637833
Object Blockage,2024-07-26T04:52:47.761979,user3153,10.908436949634146,894.8964493931375,0,53.8059373000319,-118.60175325751389
Wildfire Zones,2024-07-27T10:47:06.584646,user4791,14.080467979969315,863.7916165130111,0,53.8694615869704,-118.5780705585321
Wildfire Zones,2024-07-27T22:50:11.320683,user853,28.296562344414433,1241.503762404134,169,53.81038820067171,-118.59213954325304
Slow Area,2024-07-26T09:36:48.469801,user2814,17.760606019722193,901.776292011161,177,55.32727741143384,-114.20301072467069
Car Crash,2024-07-26T00:24:06.261400,user896,67.15871363899103,24363.36259769366,76,53.83255229181211,-118.6797785371029
Safe Zones,2024-07-26T14:02:53.524772,user3104,29.144967699511316,1577.0328387937434,0,53.89345336427565,-118.68119785136554
Safe Zones,2024-07-26T02:28:00.079819,user4636,2.6656498985136947,441.77505232564596,75,53.87568208482655,-118.61075137676322
First Responders,2024-07-27T08:42:06.433338,user3108,99.51964865849861,801.678245371424,164,53.90756583706739,-118.66269381454536
First Responders,2024-07-27T17:03:26.859442,user2602,91.95115745002452,1115.9253871440956,0,53.973542222633306,-118.67216893735221
Object Blockage,2024-07-27T03:47:18.530489,user3465,23.22472159028576,923.5737235440299,0,53.83927849580879,-118.56948260612548
Low Visibility,2024-07-27T06:01:03.608773,user4869,60.237344366679935,28152.609524605352,80,50.666126899287775,-117.52086466618059
Safe Zones,2024-07-26T19:43:44.974895,user2771,138.17416555523764,1507.0817297466267,163,53.81629665634009,-118.6506595751854
Wildfire Zones,2024-07-26T02:24:44.058166,user4935,134.45579507068203,1607.9313002836407,100,53.96939360821222,-118.67350687392445
First Responders,2024-07-26T21:42:36.079382,user2650,141.46770489750529,18232.043750766665,74,53.949807355178244,-118.6714518550035
Shelter,2024-07-27T20:34:57.371054,user1872,107.14995821100636,732.8660215795485,0,53.855801122116425,-118.60496181580045
Shelter,2024-07-27T06:59:00.305330,user4296,108.1631571043055,1516.1464914618496,0,53.99277734885909,-118.59817482222839
Car Crash,2024-07-26T03:43:09.853195,user3689,87.31767341908275,1478.3633914284085,0,53.89684235121459,-118.57864486135034
Wildfire Zones,2024-07-27T00:52:52.397641,user470,45.313845883391316,761.2776358666678,107,53.88752363866594,-118.51968065833687
Object Blockage,2024-07-27T15:04:32.503610,user798,100.64453446390031,1183.3910717949518,70,53.86801045978435,-118.60630475251763
No Gas,2024-07-26T01:39:51.187435,user1133,43.644174570386994,1536.56375142455,154,53.800483600267754,-118.54043017082213
Safe Zones,2024-07-26T12:30:37.777264,user3918,4.653341791809625,147.9392047447299,0,53.86772839359937,-118.53727779733565
Wildfire Zones,2024-07-27T07:22:47.508696,user2019,95.72383372535806,150.51154572424053,124,53.9462026040374,-118.66045471339025
Safe Zones,2024-07-26T19:51:25.839837,user3093,20.12303070782877,22943.446414958886,158,53.886541257106,-118.57595253925098
Shelter,2024-07-26T12:43:11.561983,user245,6.777699453158412,1264.9055596665967,111,52.01958997407827,-110.53622095676334
Car Crash,2024-07-27T07:09:22.646104,user4855,111.97827074828092,179.7164531837252,135,53.802274335671825,-118.6966955546697
First Responders,2024-07-26T19:42:08.495475,user2843,10.144252311403726,22.311228390788695,0,50.58875809168762,-118.73266258077601
Shelter,2024-07-27T04:03:07.559629,user2514,95.199236303189,20619.130129161953,149,53.84633196938228,-118.6297630651144
First Responders,2024-07-27T14:26:54.476056,user1482,58.72413330583551,323.84504808673097,173,53.846498907658976,-118.69620511668246
No Gas,2024-07-26T14:49:29.795666,user4276,71.06481259934411,9070.897825571144,117,48.39679645796071,-112.14138078627717
Low Visibility,2024-07-26T10:02:08.729561,user4652,114.69556339691876,13221.115876546937,165,53.92702268310934,-118.59074201948549
Slow Area,2024-07-26T09:27:33.033772,user1630,21.506101848326793,608.9617396510387,0,53.926877153241634,-118.61228488517939
Safe Zones,2024-07-27T05:04:13.959672,user547,17.354793560158058,6819.744157387721,106,53.93825742600529,-118.63618116186127
Low Visibility,2024-07-26T11:19:05.918051,user1778,8.589593749531854,1859.0193214592205,0,53.810141395288525,-118.58606298543594
Low Visibility,2024-07-26T03:12:32.256869,user4766,118.7957566371208,618.4939233074808,111,53.888075637224986,-118.62644260606139
Shelter,2024-07-27T05:25:10.380603,user2614,124.54566418837572,83.79448843784954,0,55.15114295645948,-114.14900027047831
First Responders,2024-07-27T21:51:51.676442,user2786,29.92980357977422,1069.4268470017164,139,56.34764086688942,-110.13065500003705
Low Visibility,2024-07-26T12:29:53.579316,user3332,11.720835603214084,24670.12759707227,145,53.91384556985439,-118.62340757266023
Shelter,2024-07-27T02:07:24.596653,user3738,8.464707915011111,584.6519337551658,0,53.91570021615477,-118.58392050072882
Wildfire Zones,2024-07-26T03:18:10.772756,user4030,22.15887217247986,1447.4596476941856,75,53.86144688953339,-118.57469934510641
Slow Area,2024-07-27T21:19:17.765408,user603,123.23970995079198,641.0419078431352,0,53.845058689234946,-118.52713611084107
Safe Zones,2024-07-27T23:59:30.113756,user4880,57.26508074616962,1876.1186042486374,99,53.993241770903076,-118.63162716009728
No Gas,2024-07-26T20:42:19.088542,user121,6.656479545659772,25641.9249768301,0,53.84164829436444,-118.57630878450507
Slow Area,2024-07-27T04:54:44.410750,user3876,68.78615048434834,185.50420908740907,0,53.9132075902505,-118.63680794261543
Wildfire Zones,2024-07-27T07:45:14.710716,user431,16.74686077842442,6510.531613850823,0,53.8775950362743,-118.63159017030934
Object Blockage,2024-07-26T00:05:53.230737,user35,142.6982946259845,1884.8244908056924,0,53.88097812539644,-118.57047366986846
Safe Zones,2024-07-27T02:35:22.416955,user4569,10.761874357010534,91.38778444390883,0,53.95614050605771,-118.59294330879302
Car Crash,2024-07-26T07:32:09.490327,user687,19.157024768606355,1377.2626777367977,152,53.822873037878885,-118.61238829415949
No Gas,2024-07-26T08:22:02.563603,user4632,10.284679345317487,18414.226719734248,134,53.888180834273285,-118.67943913553806
Low Visibility,2024-07-27T09:58:54.172391,user1299,0.8495447725784444,16828.45044567975,154,53.91625159978023,-118.6975521513205
Low Visibility,2024-07-26T16:01:33.018498,user911,6.3271458051241005,4777.510595356724,87,53.95508750125498,-118.5589622243502
Slow Area,2024-07-26T18:42:39.367567,user146,9.552006439878305,982.658486229233,86,53.93494418557692,-118.52945750206969
No Gas,2024-07-27T11:48:37.635451,user4164,11.36669010719578,555.8331145542843,0,53.95524863666688,-118.55334180593901
Shelter,2024-07-26T16:32:44.344039,user1631,4.890766582171448,6874.563221696108,97,53.853331419697135,-118.55089093251303
First Responders,2024-07-27T12:20:39.522309,user1646,105.44004464322816,392.53254952361516,0,57.493745238475185,-117.47115538419061
First Responders,2024-07-26T13:41:32.426222,user3333,137.14664514963636,674.0882203762723,155,53.83280500864313,-118.61240897468211
Low Visibility,2024-07-27T00:42:52.970526,user1414,6.529109024435597,9092.61915191121,0,53.98055516591071,-118.59236007584148
Car Crash,2024-07-27T22:08:00.947009,user1017,98.42889428232998,1535.842953558919,100,53.99456221342863,-118.67717534379676
Safe Zones,2024-07-27T15:20:52.247416,user2289,18.661513630132518,1657.8995829255696,171,53.883876036998615,-118.62017455192448
Shelter,2024-07-27T00:36:41.926078,user1857,12.689952697245682,1755.1104212662417,70,53.943048772175565,-118.53981293116642
Safe Zones,2024-07-26T15:26:08.833455,user4759,12.845497605312278,1774.8125085951406,119,53.933482174260405,-118.56825809077733
First Responders,2024-07-26T20:38:30.091422,user2541,19.90212992832664,948.7191379945873,0,53.916035048874626,-118.63157675279783
Shelter,2024-07-26T08:02:49.457646,user3496,18.30536664362167,16984.271501167917,101,56.676953847722935,-113.33953687082868
Car Crash,2024-07-27T17:28:03.684142,user4124,132.89284152395592,972.5483281777923,0,53.86646719535418,-118.53470359774039
Shelter,2024-07-27T18:55:04.161523,user2963,27.91909810752898,1206.2488037878136,102,53.97316558644736,-118.6077332819242
No Gas,2024-07-27T17:50:39.344821,user2054,15.305597688685697,140.57170747253133,167,53.8378066183221,-118.64366242105297
Car Crash,2024-07-27T13:14:34.868940,user83,6.328625848751819,1251.4982660760506,0,53.91002302497081,-118.61704744920499
No Gas,2024-07-26T09:26:26.172705,user524,2.8238493809731113,1946.333820497298,78,53.98179139087113,-118.51338956587752
First Responders,2024-07-26T19:55:41.740454,user922,3.3565930678633094,13096.909462108617,100,53.885963665557924,-118.66410518898087
First Responders,2024-07-27T08:38:29.385502,user3652,25.380577113633734,1332.3980215078861,0,54.795529383741815,-119.80569339165156
Object Blockage,2024-07-26T20:33:03.319780,user815,1.095199777772764,1395.5574405278762,0,53.900042258453915,-118.50064760664117
Slow Area,2024-07-27T03:32:10.941241,user4896,86.12892193618895,3957.669699817553,0,53.93392010363385,-118.6137682574958
No Gas,2024-07-26T13:33:05.480428,user3039,16.61185558392954,676.4325147157635,0,53.988886959614696,-118.51388520927131
No Gas,2024-07-26T08:10:50.013669,user3238,19.053151013586035,7.79804218454816,176,53.82524950081707,-118.64543442332214
Object Blockage,2024-07-27T19:29:46.878108,user1209,110.99712985808253,1290.894090336817,103,53.801674699720955,-118.56117563520873
Wildfire Zones,2024-07-26T21:17:21.060525,user3565,25.401827604179132,787.4270092811287,0,53.878300373063006,-118.62200004494713
Low Visibility,2024-07-27T05:23:36.707770,user4072,43.941029305576706,882.0266622993427,131,53.85905311316441,-118.58786660290228
Slow Area,2024-07-27T02:25:33.308484,user4200,17.873963721439573,980.9379189101231,170,53.84985780837955,-118.63210942015297
Slow Area,2024-07-26T19:09:02.545129,user1537,50.0449071435852,1119.232585029738,0,53.87353493721175,-118.6490888449578
Car Crash,2024-07-27T02:22:49.237647,user3614,11.713634836308268,499.6889949454747,95,57.01262848967788,-111.54129852107565
Slow Area,2024-07-26T17:34:40.659829,user3141,21.156306443548857,507.2219817208754,0,53.89834098582727,-118.56713507034367
Safe Zones,2024-07-27T11:56:27.022827,user775,3.0355556289978236,319.11743132677316,0,53.890714973221016,-118.58158625187319
Slow Area,2024-07-27T15:43:23.210324,user179,29.388494015766145,780.6962020767005,84,53.906792178259685,-118.56980897136212
Safe Zones,2024-07-26T02:57:19.649395,user3684,3.1793722280952097,1955.7451951507958,178,59.42877081435306,-118.85442406873061
Low Visibility,2024-07-26T09:40:19.739864,user4921,24.540047143609282,896.1515612127389,169,58.41408521981957,-118.12848509417339
Safe Zones,2024-07-27T04:02:47.950545,user751,11.595392776147591,413.50475827936,0,56.828724941600136,-114.27597520039994
Low Visibility,2024-07-26T23:35:23.675347,user1967,23.681294577055155,800.258589573398,0,53.85327661112592,-118.58253195870176
Car Crash,2024-07-26T16:24:40.966679,user1102,126.65276600904116,1186.0301779685333,161,53.97955940042666,-118.65315943964606
Low Visibility,2024-07-27T00:22:00.869560,user766,138.22266340572287,6181.413035017986,154,53.86759744064505,-118.50010587096199
Slow Area,2024-07-26T20:30:29.410328,user4509,19.3382770196343,288.7673831390999,0,53.816423290998635,-118.57684161850834
Car Crash,2024-07-27T11:19:50.007325,user1107,45.866231969213686,8.514131440260918,0,56.830464165257716,-119.78228573331425
Wildfire Zones,2024-07-27T17:04:01.272592,user4113,22.787199340435855,17258.930164847137,163,53.94478986057304,-118.51160940602618
No Gas,2024-07-27T10:41:34.894911,user2902,95.26799873018979,895.2603592475363,0,53.8341423004466,-118.5344366484247
First Responders,2024-07-27T03:13:32.548814,user3242,142.12413428021455,10268.527768809774,127,58.83440668819098,-112.97167850112618
Wildfire Zones,2024-07-26T19:32:11.795644,user4280,103.86741066509778,1894.3782036924222,86,53.83121559717096,-118.56601318176295
Object Blockage,2024-07-26T16:17:47.707703,user4784,26.731545882109227,1465.354747101367,149,53.80982931082984,-118.50305147820819
No Gas,2024-07-26T03:33:33.832316,user3213,23.59916812793137,770.0114892653439,84,53.93667907277607,-118.6791010206887
Wildfire Zones,2024-07-26T23:39:46.257974,user3479,130.3775270767218,1957.3865569371883,0,53.91526685006473,-118.54154516771864
Car Crash,2024-07-27T12:11:30.054049,user4245,23.608679566393686,25381.288801539446,0,53.98064307341027,-118.63541400160348
Safe Zones,2024-07-26T20:30:59.916544,user3856,72.71939093265436,726.2653501244433,104,53.86562497893136,-118.59010222477619
Car Crash,2024-07-27T02:59:42.267973,user3076,28.455980789573132,18610.529458820452,92,53.97864226922291,-118.69758373227174
No Gas,2024-07-27T08:43:24.841816,user1684,26.783857610858472,435.28383218136304,149,53.4205572804498,-118.31362173369526
Wildfire Zones,2024-07-26T00:27:54.488740,user3912,28.806176841825554,1085.6067707475695,0,53.986973918727024,-118.68558594744628
